country,date,total
Liechtenstein,29/07/2020,88
Liechtenstein,03/07/2020,83
Liechtenstein,30/07/2020,88
Liechtenstein,31/07/2020,88
Liechtenstein,04/07/2020,83
Liechtenstein,05/07/2020,83
Liechtenstein,06/07/2020,84
Liechtenstein,07/07/2020,84
Liechtenstein,08/07/2020,84
Liechtenstein,09/07/2020,84
Liechtenstein,01/08/2020,88
Liechtenstein,10/08/2020,89
Liechtenstein,11/08/2020,89
Liechtenstein,12/08/2020,90
Liechtenstein,13/08/2020,90
Liechtenstein,14/08/2020,91
Liechtenstein,15/08/2020,91
Liechtenstein,16/08/2020,91
Liechtenstein,17/08/2020,94
Liechtenstein,18/08/2020,97
Liechtenstein,19/08/2020,98
Liechtenstein,02/08/2020,89
Liechtenstein,20/08/2020,99
Liechtenstein,21/08/2020,99
Liechtenstein,22/08/2020,99
Liechtenstein,23/08/2020,99
Liechtenstein,24/08/2020,100
Liechtenstein,25/08/2020,102
Liechtenstein,26/08/2020,102
Liechtenstein,27/08/2020,105
Liechtenstein,28/08/2020,106
Liechtenstein,29/08/2020,107
Liechtenstein,03/08/2020,89
Liechtenstein,30/08/2020,107
Liechtenstein,31/08/2020,107
Liechtenstein,04/08/2020,89
Liechtenstein,05/08/2020,89
Liechtenstein,06/08/2020,89
Liechtenstein,07/08/2020,89
Liechtenstein,08/08/2020,89
Liechtenstein,09/08/2020,89
Liechtenstein,01/09/2020,107
Liechtenstein,10/09/2020,109
Liechtenstein,11/09/2020,109
Liechtenstein,12/09/2020,111
Liechtenstein,13/09/2020,111
Liechtenstein,14/09/2020,111
Liechtenstein,15/09/2020,111
Liechtenstein,16/09/2020,111
Liechtenstein,17/09/2020,112
Liechtenstein,18/09/2020,112
Liechtenstein,19/09/2020,113
Liechtenstein,02/09/2020,107
Liechtenstein,20/09/2020,113
Liechtenstein,21/09/2020,114
Liechtenstein,22/09/2020,115
Liechtenstein,23/09/2020,116
Liechtenstein,24/09/2020,116
Liechtenstein,25/09/2020,117
Liechtenstein,26/09/2020,117
Liechtenstein,27/09/2020,117
Liechtenstein,28/09/2020,117
Liechtenstein,29/09/2020,118
Liechtenstein,03/09/2020,107
Liechtenstein,30/09/2020,118
Liechtenstein,04/09/2020,107
Liechtenstein,05/09/2020,107
Liechtenstein,06/09/2020,107
Liechtenstein,07/09/2020,107
Liechtenstein,08/09/2020,107
Liechtenstein,09/09/2020,108
Lithuania,01/01/2021,145430
Lithuania,10/01/2021,161741
Lithuania,11/01/2021,162515
Lithuania,12/01/2021,163527
Lithuania,13/01/2021,165291
Lithuania,14/01/2021,166736
Lithuania,15/01/2021,167960
Lithuania,16/01/2021,169194
Lithuania,17/01/2021,170036
Lithuania,18/01/2021,170513
Lithuania,19/01/2021,171380
Lithuania,02/01/2021,146937
Lithuania,20/01/2021,172612
Lithuania,21/01/2021,173889
Lithuania,22/01/2020,0
Lithuania,22/01/2021,174922
Lithuania,23/01/2020,0
Lithuania,23/01/2021,175929
Lithuania,24/01/2020,0
Lithuania,24/01/2021,176702
Lithuania,25/01/2020,0
Lithuania,25/01/2021,177243
Lithuania,26/01/2020,0
Lithuania,26/01/2021,177934
Lithuania,27/01/2020,0
Lithuania,27/01/2021,179217
Lithuania,28/01/2020,0
Lithuania,28/01/2021,180160
Lithuania,29/01/2020,0
Lithuania,29/01/2021,181019
Lithuania,03/01/2021,148202
Lithuania,30/01/2020,0
Lithuania,30/01/2021,181740
Lithuania,31/01/2020,0
Lithuania,31/01/2021,182543
Lithuania,04/01/2021,149579
Lithuania,05/01/2021,151220
Lithuania,06/01/2021,154007
Lithuania,07/01/2021,156416
Lithuania,08/01/2021,158474
Lithuania,09/01/2021,160238
Lithuania,01/10/2020,4779
Lithuania,10/10/2020,5953
Lithuania,11/10/2020,6113
Lithuania,12/10/2020,6239
Lithuania,13/10/2020,6357
Lithuania,14/10/2020,6494
Lithuania,15/10/2020,6749
Lithuania,16/10/2020,7030
Lithuania,17/10/2020,7258
Lithuania,18/10/2020,7511
Lithuania,19/10/2020,7718
Lithuania,02/10/2020,4950
Lithuania,20/10/2020,7921
Lithuania,21/10/2020,8234
Lithuania,22/10/2020,8661
Lithuania,23/10/2020,9106
Lithuania,24/10/2020,9586
Lithuania,25/10/2020,10183
Lithuania,26/10/2020,10948
Lithuania,27/10/2020,11371
Lithuania,28/10/2020,12142
Lithuania,29/10/2020,13090
Lithuania,03/10/2020,5075
Lithuania,30/10/2020,13815
Lithuania,31/10/2020,14815
Lithuania,04/10/2020,5180
Lithuania,05/10/2020,5279
Lithuania,06/10/2020,5359
Lithuania,07/10/2020,5474
Lithuania,08/10/2020,5616
Lithuania,09/10/2020,5749
Lithuania,01/11/2020,15698
Lithuania,10/11/2020,26782
Lithuania,11/11/2020,28215
Lithuania,12/11/2020,29769
Lithuania,13/11/2020,31826
Lithuania,14/11/2020,33351
Lithuania,15/11/2020,34728
Lithuania,16/11/2020,35876
Lithuania,17/11/2020,36842
Lithuania,18/11/2020,38783
Lithuania,19/11/2020,40452
Lithuania,02/11/2020,16532
Lithuania,20/11/2020,42721
Lithuania,21/11/2020,44699
Lithuania,22/11/2020,47008
Lithuania,23/11/2020,48197
Lithuania,24/11/2020,49368
Lithuania,25/11/2020,51656
Lithuania,26/11/2020,53755
Lithuania,27/11/2020,56085
Lithuania,28/11/2020,58211
Lithuania,29/11/2020,60176
Lithuania,03/11/2020,17425
Lithuania,30/11/2020,61311
Lithuania,04/11/2020,18078
Lithuania,05/11/2020,19070
Lithuania,06/11/2020,20720
Lithuania,07/11/2020,22660
Lithuania,08/11/2020,24636
Lithuania,09/11/2020,25674
Lithuania,01/12/2020,62511
Lithuania,10/12/2020,83959
Lithuania,11/12/2020,87066
Lithuania,12/12/2020,90412
Lithuania,13/12/2020,93255
Lithuania,14/12/2020,95178
Lithuania,15/12/2020,96694
Lithuania,16/12/2020,100173
Lithuania,17/12/2020,103398
Lithuania,18/12/2020,106645
Lithuania,19/12/2020,109989
Lithuania,02/12/2020,64621
Lithuania,20/12/2020,112912
Lithuania,21/12/2020,115047
Lithuania,22/12/2020,117086
Lithuania,23/12/2020,120890
Lithuania,24/12/2020,124856
Lithuania,25/12/2020,127547
Lithuania,26/12/2020,129914
Lithuania,27/12/2020,131601
Lithuania,28/12/2020,133395
Lithuania,29/12/2020,135503
Lithuania,03/12/2020,67081
Lithuania,30/12/2020,139487
Lithuania,31/12/2020,141955
Lithuania,04/12/2020,69600
Lithuania,05/12/2020,72463
Lithuania,06/12/2020,74680
Lithuania,07/12/2020,76071
Lithuania,08/12/2020,77476
Lithuania,09/12/2020,80615
Lithuania,01/02/2020,0
Lithuania,01/02/2021,182898
Lithuania,10/02/2020,0
Lithuania,10/02/2021,187991
Lithuania,11/02/2020,0
Lithuania,11/02/2021,189058
Lithuania,12/02/2020,0
Lithuania,12/02/2021,189665
Lithuania,13/02/2020,0
Lithuania,13/02/2021,190241
Lithuania,14/02/2020,0
Lithuania,14/02/2021,190724
Lithuania,15/02/2020,0
Lithuania,15/02/2021,190937
Lithuania,16/02/2020,0
Lithuania,16/02/2021,191264
Lithuania,17/02/2020,0
Lithuania,17/02/2021,191821
Lithuania,18/02/2020,0
Lithuania,18/02/2021,192193
Lithuania,19/02/2020,0
Lithuania,19/02/2021,192986
Lithuania,02/02/2020,0
Lithuania,02/02/2021,183444
Lithuania,20/02/2020,0
Lithuania,20/02/2021,193562
Lithuania,21/02/2020,0
Lithuania,21/02/2021,194051
Lithuania,22/02/2020,0
Lithuania,22/02/2021,194333
Lithuania,23/02/2020,0
Lithuania,23/02/2021,194833
Lithuania,24/02/2020,0
Lithuania,24/02/2021,195481
Lithuania,25/02/2020,0
Lithuania,25/02/2021,196049
Lithuania,26/02/2020,0
Lithuania,26/02/2021,196690
Lithuania,27/02/2020,0
Lithuania,27/02/2021,197343
Lithuania,28/02/2020,0
Lithuania,28/02/2021,199145
Lithuania,29/02/2020,1
Lithuania,03/02/2020,0
Lithuania,03/02/2021,184208
Lithuania,04/02/2020,0
Lithuania,04/02/2021,184948
Lithuania,05/02/2020,0
Lithuania,05/02/2021,185601
Lithuania,06/02/2020,0
Lithuania,06/02/2021,186278
Lithuania,07/02/2020,0
Lithuania,07/02/2021,186770
Lithuania,08/02/2020,0
Lithuania,08/02/2021,187039
Lithuania,09/02/2020,0
Lithuania,09/02/2021,187421
Lithuania,01/03/2020,1
Lithuania,01/03/2021,199398
Lithuania,10/03/2020,1
Lithuania,10/03/2021,203386
Lithuania,11/03/2020,3
Lithuania,11/03/2021,203992
Lithuania,12/03/2020,3
Lithuania,13/03/2020,4
Lithuania,14/03/2020,6
Lithuania,15/03/2020,9
Lithuania,16/03/2020,12
Lithuania,17/03/2020,19
Lithuania,18/03/2020,27
Lithuania,19/03/2020,36
Lithuania,02/03/2020,1
Lithuania,02/03/2021,199825
Lithuania,20/03/2020,47
Lithuania,21/03/2020,69
Lithuania,22/03/2020,111
Lithuania,23/03/2020,128
Lithuania,24/03/2020,166
Lithuania,25/03/2020,208
Lithuania,26/03/2020,263
Lithuania,27/03/2020,292
Lithuania,28/03/2020,339
Lithuania,29/03/2020,378
Lithuania,03/03/2020,1
Lithuania,03/03/2021,200351
Lithuania,30/03/2020,424
Lithuania,31/03/2020,468
Lithuania,04/03/2020,1
Lithuania,04/03/2021,200898
Lithuania,05/03/2020,1
Lithuania,05/03/2021,201335
Lithuania,06/03/2020,1
Lithuania,06/03/2021,201799
Lithuania,07/03/2020,1
Lithuania,07/03/2021,202214
Lithuania,08/03/2020,1
Lithuania,08/03/2021,202430
Lithuania,09/03/2020,1
Lithuania,09/03/2021,202900
Lithuania,01/04/2020,512
Lithuania,10/04/2020,896
Lithuania,11/04/2020,926
Lithuania,12/04/2020,952
Lithuania,13/04/2020,970
Lithuania,14/04/2020,977
Lithuania,15/04/2020,995
Lithuania,16/04/2020,1022
Lithuania,17/04/2020,1050
Lithuania,18/04/2020,1091
Lithuania,19/04/2020,1153
Lithuania,02/04/2020,579
Lithuania,20/04/2020,1173
Lithuania,21/04/2020,1226
Lithuania,22/04/2020,1250
Lithuania,23/04/2020,1272
Lithuania,24/04/2020,1291
Lithuania,25/04/2020,1301
Lithuania,26/04/2020,1316
Lithuania,27/04/2020,1328
Lithuania,28/04/2020,1337
Lithuania,29/04/2020,1364
Lithuania,03/04/2020,631
Lithuania,30/04/2020,1375
Lithuania,04/04/2020,683
Lithuania,05/04/2020,716
Lithuania,06/04/2020,750
Lithuania,07/04/2020,783
Lithuania,08/04/2020,821
Lithuania,09/04/2020,858
Lithuania,01/05/2020,1389
Lithuania,10/05/2020,1471
Lithuania,11/05/2020,1479
Lithuania,12/05/2020,1488
Lithuania,13/05/2020,1502
Lithuania,14/05/2020,1511
Lithuania,15/05/2020,1521
Lithuania,16/05/2020,1536
Lithuania,17/05/2020,1545
Lithuania,18/05/2020,1551
Lithuania,19/05/2020,1559
Lithuania,02/05/2020,1394
Lithuania,20/05/2020,1580
Lithuania,21/05/2020,1592
Lithuania,22/05/2020,1598
Lithuania,23/05/2020,1612
Lithuania,24/05/2020,1618
Lithuania,25/05/2020,1628
Lithuania,26/05/2020,1632
Lithuania,27/05/2020,1640
Lithuania,28/05/2020,1649
Lithuania,29/05/2020,1654
Lithuania,03/05/2020,1399
Lithuania,30/05/2020,1662
Lithuania,31/05/2020,1667
Lithuania,04/05/2020,1407
Lithuania,05/05/2020,1410
Lithuania,06/05/2020,1416
Lithuania,07/05/2020,1421
Lithuania,08/05/2020,1430
Lithuania,09/05/2020,1459
Lithuania,01/06/2020,1671
Lithuania,10/06/2020,1728
Lithuania,11/06/2020,1747
Lithuania,12/06/2020,1751
Lithuania,13/06/2020,1758
Lithuania,14/06/2020,1763
Lithuania,15/06/2020,1768
Lithuania,16/06/2020,1771
Lithuania,17/06/2020,1773
Lithuania,18/06/2020,1779
Lithuania,19/06/2020,1787
Lithuania,02/06/2020,1676
Lithuania,20/06/2020,1790
Lithuania,21/06/2020,1793
Lithuania,22/06/2020,1796
Lithuania,23/06/2020,1798
Lithuania,24/06/2020,1799
Lithuania,25/06/2020,1801
Lithuania,26/06/2020,1803
Lithuania,27/06/2020,1808
Lithuania,28/06/2020,1810
Lithuania,29/06/2020,1811
Lithuania,03/06/2020,1679
Lithuania,30/06/2020,1812
Lithuania,04/06/2020,1684
Lithuania,05/06/2020,1689
Lithuania,06/06/2020,1700
Lithuania,07/06/2020,1709
Lithuania,08/06/2020,1716
Lithuania,09/06/2020,1722
Lithuania,01/07/2020,1813
Lithuania,10/07/2020,1856
Lithuania,11/07/2020,1860
Lithuania,12/07/2020,1864
Lithuania,13/07/2020,1869
Lithuania,14/07/2020,1870
Lithuania,15/07/2020,1891
Lithuania,16/07/2020,1897
Lithuania,17/07/2020,1903
Lithuania,18/07/2020,1910
Lithuania,19/07/2020,1928
Lithuania,02/07/2020,1820
Lithuania,20/07/2020,1942
Lithuania,21/07/2020,1944
Lithuania,22/07/2020,1946
Lithuania,23/07/2020,1956
Lithuania,24/07/2020,1982
Lithuania,25/07/2020,1996
Lithuania,26/07/2020,2003
Lithuania,27/07/2020,2014
Lithuania,28/07/2020,2022
Lithuania,29/07/2020,2037
Lithuania,03/07/2020,1823
Lithuania,30/07/2020,2056
Lithuania,31/07/2020,2069
Lithuania,04/07/2020,1826
Lithuania,05/07/2020,1831
Lithuania,06/07/2020,1836
Lithuania,07/07/2020,1839
Lithuania,08/07/2020,1849
Lithuania,09/07/2020,1852
Lithuania,01/08/2020,2087
Lithuania,10/08/2020,2259
Lithuania,11/08/2020,2277
Lithuania,12/08/2020,2303
Lithuania,13/08/2020,2324
Lithuania,14/08/2020,2346
Lithuania,15/08/2020,2379
Lithuania,16/08/2020,2409
Lithuania,17/08/2020,2430
Lithuania,18/08/2020,2467
Lithuania,19/08/2020,2489
Lithuania,02/08/2020,2104
Lithuania,20/08/2020,2521
Lithuania,21/08/2020,2558
Lithuania,22/08/2020,2588
Lithuania,23/08/2020,2629
Lithuania,24/08/2020,2667
Lithuania,25/08/2020,2688
Lithuania,26/08/2020,2720
Lithuania,27/08/2020,2756
Lithuania,28/08/2020,2804
Lithuania,29/08/2020,2833
Lithuania,03/08/2020,2114
Lithuania,30/08/2020,2868
Lithuania,31/08/2020,2900
Lithuania,04/08/2020,2131
Lithuania,05/08/2020,2141
Lithuania,06/08/2020,2165
Lithuania,07/08/2020,2189
Lithuania,08/08/2020,2225
Lithuania,09/08/2020,2247
Lithuania,01/09/2020,2923
Lithuania,10/09/2020,3194
Lithuania,11/09/2020,3238
Lithuania,12/09/2020,3291
Lithuania,13/09/2020,3330
Lithuania,14/09/2020,3381
Lithuania,15/09/2020,3392
Lithuania,16/09/2020,3437
Lithuania,17/09/2020,3499
Lithuania,18/09/2020,3560
Lithuania,19/09/2020,3659
Lithuania,02/09/2020,2952
Lithuania,20/09/2020,3739
Lithuania,21/09/2020,3809
Lithuania,22/09/2020,3854
Lithuania,23/09/2020,3927
Lithuania,24/09/2020,4065
Lithuania,25/09/2020,4179
Lithuania,26/09/2020,4290
Lithuania,27/09/2020,4381
Lithuania,28/09/2020,4485
Lithuania,29/09/2020,4573
Lithuania,03/09/2020,2972
Lithuania,30/09/2020,4688
Lithuania,04/09/2020,2998
Lithuania,05/09/2020,3034
Lithuania,06/09/2020,3077
Lithuania,07/09/2020,3094
Lithuania,08/09/2020,3126
Lithuania,09/09/2020,3158
Luxembourg,01/01/2021,46415
Luxembourg,10/01/2021,47744
Luxembourg,11/01/2021,48027
Luxembourg,12/01/2021,48181
Luxembourg,13/01/2021,48372
Luxembourg,14/01/2021,48486
Luxembourg,15/01/2021,48630
Luxembourg,16/01/2021,48630
Luxembourg,17/01/2021,48630
Luxembourg,18/01/2021,48890
Luxembourg,19/01/2021,48975
Luxembourg,02/01/2021,46415
Luxembourg,20/01/2021,49204
Luxembourg,21/01/2021,49319
Luxembourg,22/01/2020,0
Luxembourg,22/01/2021,49438
Luxembourg,23/01/2020,0
Luxembourg,23/01/2021,49438
Luxembourg,24/01/2020,0
Luxembourg,24/01/2021,49438
Luxembourg,25/01/2020,0
Luxembourg,25/01/2021,49733
Luxembourg,26/01/2020,0
Luxembourg,26/01/2021,49852
Luxembourg,27/01/2020,0
Luxembourg,27/01/2021,50089
Luxembourg,28/01/2020,0
Luxembourg,28/01/2021,50228
Luxembourg,29/01/2020,0
Luxembourg,29/01/2021,50388
Luxembourg,03/01/2021,46415
Luxembourg,30/01/2020,0
Luxembourg,30/01/2021,50388
Luxembourg,31/01/2020,0
Luxembourg,31/01/2021,50388
Luxembourg,04/01/2021,46986
Luxembourg,05/01/2021,47149
Luxembourg,06/01/2021,47430
Luxembourg,07/01/2021,47592
Luxembourg,08/01/2021,47744
Luxembourg,09/01/2021,47744
Luxembourg,01/10/2020,8595
Luxembourg,10/10/2020,9514
Luxembourg,11/10/2020,9722
Luxembourg,12/10/2020,9731
Luxembourg,13/10/2020,9840
Luxembourg,14/10/2020,10030
Luxembourg,15/10/2020,10244
Luxembourg,16/10/2020,10471
Luxembourg,17/10/2020,10471
Luxembourg,18/10/2020,10888
Luxembourg,19/10/2020,11010
Luxembourg,02/10/2020,8709
Luxembourg,20/10/2020,11241
Luxembourg,21/10/2020,11671
Luxembourg,22/10/2020,12333
Luxembourg,23/10/2020,12851
Luxembourg,24/10/2020,12851
Luxembourg,25/10/2020,12851
Luxembourg,26/10/2020,14399
Luxembourg,27/10/2020,14884
Luxembourg,28/10/2020,15659
Luxembourg,29/10/2020,16356
Luxembourg,03/10/2020,8709
Luxembourg,30/10/2020,17134
Luxembourg,31/10/2020,17134
Luxembourg,04/10/2020,8709
Luxembourg,05/10/2020,8925
Luxembourg,06/10/2020,8979
Luxembourg,07/10/2020,9119
Luxembourg,08/10/2020,9219
Luxembourg,09/10/2020,9360
Luxembourg,01/11/2020,17134
Luxembourg,10/11/2020,23710
Luxembourg,11/11/2020,23710
Luxembourg,12/11/2020,25218
Luxembourg,13/11/2020,25931
Luxembourg,14/11/2020,25931
Luxembourg,15/11/2020,25931
Luxembourg,16/11/2020,27256
Luxembourg,17/11/2020,27681
Luxembourg,18/11/2020,28573
Luxembourg,19/11/2020,29243
Luxembourg,02/11/2020,19101
Luxembourg,20/11/2020,29762
Luxembourg,21/11/2020,29762
Luxembourg,22/11/2020,29762
Luxembourg,23/11/2020,31111
Luxembourg,24/11/2020,31484
Luxembourg,25/11/2020,32100
Luxembourg,26/11/2020,32873
Luxembourg,27/11/2020,33409
Luxembourg,28/11/2020,33409
Luxembourg,29/11/2020,33409
Luxembourg,03/11/2020,19634
Luxembourg,30/11/2020,34678
Luxembourg,04/11/2020,20344
Luxembourg,05/11/2020,21147
Luxembourg,06/11/2020,21806
Luxembourg,07/11/2020,21806
Luxembourg,08/11/2020,21806
Luxembourg,09/11/2020,23227
Luxembourg,01/12/2020,35129
Luxembourg,10/12/2020,40037
Luxembourg,11/12/2020,40755
Luxembourg,12/12/2020,40755
Luxembourg,13/12/2020,40755
Luxembourg,14/12/2020,41900
Luxembourg,15/12/2020,42250
Luxembourg,16/12/2020,42845
Luxembourg,17/12/2020,43279
Luxembourg,18/12/2020,43728
Luxembourg,19/12/2020,43728
Luxembourg,02/12/2020,35802
Luxembourg,20/12/2020,43728
Luxembourg,21/12/2020,44582
Luxembourg,22/12/2020,44809
Luxembourg,23/12/2020,45209
Luxembourg,24/12/2020,45209
Luxembourg,25/12/2020,45209
Luxembourg,26/12/2020,45209
Luxembourg,27/12/2020,45209
Luxembourg,28/12/2020,45849
Luxembourg,29/12/2020,46088
Luxembourg,03/12/2020,36429
Luxembourg,30/12/2020,46415
Luxembourg,31/12/2020,46415
Luxembourg,04/12/2020,37017
Luxembourg,05/12/2020,37017
Luxembourg,06/12/2020,37017
Luxembourg,07/12/2020,38476
Luxembourg,08/12/2020,38476
Luxembourg,09/12/2020,38476
Luxembourg,01/02/2020,0
Luxembourg,01/02/2021,50733
Luxembourg,10/02/2020,0
Luxembourg,10/02/2021,52247
Luxembourg,11/02/2020,0
Luxembourg,11/02/2021,52392
Luxembourg,12/02/2020,0
Luxembourg,12/02/2021,52539
Luxembourg,13/02/2020,0
Luxembourg,13/02/2021,52539
Luxembourg,14/02/2020,0
Luxembourg,14/02/2021,52539
Luxembourg,15/02/2020,0
Luxembourg,15/02/2021,52923
Luxembourg,16/02/2020,0
Luxembourg,16/02/2021,53062
Luxembourg,17/02/2020,0
Luxembourg,17/02/2021,53329
Luxembourg,18/02/2020,0
Luxembourg,18/02/2021,53562
Luxembourg,19/02/2020,0
Luxembourg,19/02/2021,53782
Luxembourg,02/02/2020,0
Luxembourg,02/02/2021,50923
Luxembourg,20/02/2020,0
Luxembourg,20/02/2021,53782
Luxembourg,21/02/2020,0
Luxembourg,21/02/2021,53782
Luxembourg,22/02/2020,0
Luxembourg,22/02/2021,54172
Luxembourg,23/02/2020,0
Luxembourg,23/02/2021,54354
Luxembourg,24/02/2020,0
Luxembourg,24/02/2021,54678
Luxembourg,25/02/2020,0
Luxembourg,25/02/2021,54871
Luxembourg,26/02/2020,0
Luxembourg,26/02/2021,55110
Luxembourg,27/02/2020,0
Luxembourg,27/02/2021,55110
Luxembourg,28/02/2020,0
Luxembourg,28/02/2021,55110
Luxembourg,29/02/2020,1
Luxembourg,03/02/2020,0
Luxembourg,03/02/2021,51128
Luxembourg,04/02/2020,0
Luxembourg,04/02/2021,51330
Luxembourg,05/02/2020,0
Luxembourg,05/02/2021,51512
Luxembourg,06/02/2020,0
Luxembourg,06/02/2021,51512
Luxembourg,07/02/2020,0
Luxembourg,07/02/2021,51512
Luxembourg,08/02/2020,0
Luxembourg,08/02/2021,51879
Luxembourg,09/02/2020,0
Luxembourg,09/02/2021,52022
Luxembourg,01/03/2020,1
Luxembourg,01/03/2021,55480
Luxembourg,10/03/2020,5
Luxembourg,10/03/2021,57056
Luxembourg,11/03/2020,7
Luxembourg,11/03/2021,57321
Luxembourg,12/03/2020,19
Luxembourg,13/03/2020,34
Luxembourg,14/03/2020,51
Luxembourg,15/03/2020,59
Luxembourg,16/03/2020,77
Luxembourg,17/03/2020,140
Luxembourg,18/03/2020,203
Luxembourg,19/03/2020,335
Luxembourg,02/03/2020,1
Luxembourg,02/03/2021,55632
Luxembourg,20/03/2020,484
Luxembourg,21/03/2020,670
Luxembourg,22/03/2020,798
Luxembourg,23/03/2020,875
Luxembourg,24/03/2020,1099
Luxembourg,25/03/2020,1333
Luxembourg,26/03/2020,1453
Luxembourg,27/03/2020,1605
Luxembourg,28/03/2020,1831
Luxembourg,29/03/2020,1950
Luxembourg,03/03/2020,1
Luxembourg,03/03/2021,55902
Luxembourg,30/03/2020,1988
Luxembourg,31/03/2020,2178
Luxembourg,04/03/2020,1
Luxembourg,04/03/2021,56110
Luxembourg,05/03/2020,1
Luxembourg,05/03/2021,56296
Luxembourg,06/03/2020,2
Luxembourg,06/03/2021,56296
Luxembourg,07/03/2020,2
Luxembourg,07/03/2021,56296
Luxembourg,08/03/2020,3
Luxembourg,08/03/2021,56677
Luxembourg,09/03/2020,3
Luxembourg,09/03/2021,56822
Luxembourg,01/04/2020,2319
Luxembourg,10/04/2020,3223
Luxembourg,11/04/2020,3270
Luxembourg,12/04/2020,3281
Luxembourg,13/04/2020,3292
Luxembourg,14/04/2020,3307
Luxembourg,15/04/2020,3373
Luxembourg,16/04/2020,3444
Luxembourg,17/04/2020,3480
Luxembourg,18/04/2020,3537
Luxembourg,19/04/2020,3550
Luxembourg,02/04/2020,2487
Luxembourg,20/04/2020,3558
Luxembourg,21/04/2020,3618
Luxembourg,22/04/2020,3654
Luxembourg,23/04/2020,3665
Luxembourg,24/04/2020,3695
Luxembourg,25/04/2020,3711
Luxembourg,26/04/2020,3723
Luxembourg,27/04/2020,3729
Luxembourg,28/04/2020,3741
Luxembourg,29/04/2020,3769
Luxembourg,03/04/2020,2612
Luxembourg,30/04/2020,3784
Luxembourg,04/04/2020,2729
Luxembourg,05/04/2020,2804
Luxembourg,06/04/2020,2843
Luxembourg,07/04/2020,2970
Luxembourg,08/04/2020,3034
Luxembourg,09/04/2020,3115
Luxembourg,01/05/2020,3802
Luxembourg,10/05/2020,3886
Luxembourg,11/05/2020,3888
Luxembourg,12/05/2020,3894
Luxembourg,13/05/2020,3904
Luxembourg,14/05/2020,3915
Luxembourg,15/05/2020,3923
Luxembourg,16/05/2020,3930
Luxembourg,17/05/2020,3945
Luxembourg,18/05/2020,3947
Luxembourg,19/05/2020,3958
Luxembourg,02/05/2020,3812
Luxembourg,20/05/2020,3971
Luxembourg,21/05/2020,3980
Luxembourg,22/05/2020,3981
Luxembourg,23/05/2020,3990
Luxembourg,24/05/2020,3992
Luxembourg,25/05/2020,3993
Luxembourg,26/05/2020,3995
Luxembourg,27/05/2020,4001
Luxembourg,28/05/2020,4008
Luxembourg,29/05/2020,4012
Luxembourg,03/05/2020,3824
Luxembourg,30/05/2020,4016
Luxembourg,31/05/2020,4018
Luxembourg,04/05/2020,3828
Luxembourg,05/05/2020,3840
Luxembourg,06/05/2020,3851
Luxembourg,07/05/2020,3859
Luxembourg,08/05/2020,3871
Luxembourg,09/05/2020,3877
Luxembourg,01/06/2020,4019
Luxembourg,10/06/2020,4049
Luxembourg,11/06/2020,4052
Luxembourg,12/06/2020,4055
Luxembourg,13/06/2020,4063
Luxembourg,14/06/2020,4070
Luxembourg,15/06/2020,4072
Luxembourg,16/06/2020,4075
Luxembourg,17/06/2020,4085
Luxembourg,18/06/2020,4091
Luxembourg,19/06/2020,4099
Luxembourg,02/06/2020,4020
Luxembourg,20/06/2020,4105
Luxembourg,21/06/2020,4120
Luxembourg,22/06/2020,4121
Luxembourg,23/06/2020,4133
Luxembourg,24/06/2020,4140
Luxembourg,25/06/2020,4151
Luxembourg,26/06/2020,4173
Luxembourg,27/06/2020,4217
Luxembourg,28/06/2020,4242
Luxembourg,29/06/2020,4256
Luxembourg,03/06/2020,4024
Luxembourg,30/06/2020,4299
Luxembourg,04/06/2020,4027
Luxembourg,05/06/2020,4032
Luxembourg,06/06/2020,4035
Luxembourg,07/06/2020,4039
Luxembourg,08/06/2020,4040
Luxembourg,09/06/2020,4046
Luxembourg,01/07/2020,4345
Luxembourg,10/07/2020,4777
Luxembourg,11/07/2020,4842
Luxembourg,12/07/2020,4925
Luxembourg,13/07/2020,4956
Luxembourg,14/07/2020,5056
Luxembourg,15/07/2020,5122
Luxembourg,16/07/2020,5285
Luxembourg,17/07/2020,5409
Luxembourg,18/07/2020,5483
Luxembourg,19/07/2020,5605
Luxembourg,02/07/2020,4395
Luxembourg,20/07/2020,5639
Luxembourg,21/07/2020,5725
Luxembourg,22/07/2020,5854
Luxembourg,23/07/2020,5952
Luxembourg,24/07/2020,6056
Luxembourg,25/07/2020,6189
Luxembourg,26/07/2020,6272
Luxembourg,27/07/2020,6321
Luxembourg,28/07/2020,6375
Luxembourg,29/07/2020,6533
Luxembourg,03/07/2020,4447
Luxembourg,30/07/2020,6616
Luxembourg,31/07/2020,6695
Luxembourg,04/07/2020,4476
Luxembourg,05/07/2020,4522
